add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.001,-1,150,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113150,0.48148,0.40292
99999,0.001,0.0001,0.001,-1,150,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113150,0.08940,0.09342
99999,0.001,0.0001,0.001,-1,150,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113150,0.91315,0.99347
99999,0.001,0.0001,0.001,-1,150,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113150,0.52554,0.47075
99999,0.001,0.0001,0.001,-1,150,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113150,0.10983,0.11094
99999,0.001,0.0001,0.001,-1,300,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113158,0.89591,1.04195
99999,0.001,0.0001,0.001,-1,300,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113158,0.48404,0.32585
99999,0.001,0.0001,0.001,-1,300,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113158,0.09132,0.09065
99999,0.001,0.0001,0.001,-1,300,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113158,0.88825,1.05196
99999,0.001,0.0001,0.001,-1,300,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113158,0.50511,0.34945
99999,0.001,0.0001,0.001,-1,300,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113158,0.10217,0.08912
99999,0.001,0.0001,0.001,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113206,0.89591,1.15205
99999,0.001,0.0001,0.001,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113206,0.50639,0.37759
99999,0.001,0.0001,0.001,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-113206,0.10089,0.09608
99999,0.001,0.0001,0.001,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113206,0.89017,1.01375
99999,0.001,0.0001,0.001,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113206,0.50830,0.32054
99999,0.001,0.0001,0.001,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113206,0.09387,0.08241
99999,0.001,0.0001,0.001,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113217,0.90677,1.15557
99999,0.001,0.0001,0.001,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113217,0.53959,0.36814
99999,0.001,0.0001,0.001,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113217,0.09515,0.09364
99999,0.001,0.0001,0.001,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113218,0.89591,0.97076
99999,0.001,0.0001,0.001,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113218,0.49681,0.32400
99999,0.001,0.0001,0.001,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113218,0.09451,0.09182
99999,0.001,0.0001,0.001,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113226,0.89591,1.09246
99999,0.001,0.0001,0.001,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113226,0.51596,0.34692
99999,0.001,0.0001,0.001,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113226,0.10217,0.09211
99999,0.001,0.0001,0.001,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113226,0.91060,1.06853
99999,0.001,0.0001,0.001,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113226,0.50639,0.31004
99999,0.001,0.0001,0.001,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113226,0.10536,0.08869
99999,0.001,0.0001,0.001,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113236,0.90230,1.05328
99999,0.001,0.0001,0.001,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113236,0.50000,0.33113
99999,0.001,0.0001,0.001,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113236,0.09068,0.07496
99999,0.001,0.0001,0.001,-1,300,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113237,0.89847,0.89247
